"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","chemokine-mediated signaling pathway","GO:0070098","false","0.0006383099204890874","3.194968405797066","90","190","6","63187","P51681,O00574,P61073,P25024,P25106,P49682"
"GO:BP","response to bacterium","GO:0009617","false","0.0006386173042762878","3.1947593177886078","720","190","13","63187","P43119,P21731,P43088,O95477,P51681,Q01118,P34995,P25105,O15528,P24530,P25116,P35408,P55085"
"GO:BP","negative regulation of blood pressure","GO:0045776","false","0.000665697436396033","3.1767231155152067","48","190","5","63187","P30542,P50052,P43220,P25105,P41146"
"GO:BP","secondary alcohol metabolic process","GO:1902652","false","0.0006883869720629933","3.1621673574245057","148","190","7","63187","O15118,O95477,P35503,P15538,P35610,O15528,Q15392"
"GO:BP","response to nutrient levels","GO:0031667","false","0.0007124881871177503","3.147222331757495","496","190","11","63187","P32745,P41180,P21731,Q99624,O95477,P47871,P55017,O15528,Q16678,P30874,Q13639"
"GO:BP","regulation of developmental process","GO:0050793","false","0.0008024064034913048","3.095605614147855","2455","190","24","63187","Q99835,P32297,P50052,P21731,Q5NUL3,P30559,P17787,P30556,O95477,P55011,P41594,O94910,O43424,P16473,O15528,P24530,Q16678,Q8WTR4,P35372,Q02643,P61073,P25929,P49682,O60241"
"GO:BP","activation of adenylate cyclase activity","GO:0007190","false","0.000843372639840991","3.0739804921981055","21","190","4","63187","P29275,P22888,P43220,P0DMS8"
"GO:BP","regulation of striated muscle contraction","GO:0006942","false","0.0009363197546065491","3.0285758137119694","96","190","6","63187","P30542,Q13936,Q9Y5Y9,P16615,Q14524,O14983"
"GO:BP","somatostatin signaling pathway","GO:0038170","false","0.0009845823802060237","3.0067479404988373","6","190","3","63187","P32745,P35346,P30874"
"GO:BP","positive regulation of synaptic transmission, cholinergic","GO:0032224","false","0.0009845823802060237","3.0067479404988373","6","190","3","63187","P25103,P21452,P29274"
"GO:BP","negative regulation of synaptic transmission, GABAergic","GO:0032229","false","0.0009845823802060237","3.0067479404988373","6","190","3","63187","P30542,P30531,Q15761"
"GO:BP","somatostatin receptor signaling pathway","GO:0038169","false","0.0009845823802060237","3.0067479404988373","6","190","3","63187","P32745,P35346,P30874"
"GO:BP","regulation of renal system process","GO:0098801","false","0.0010283647423288574","2.9878528216387745","22","190","4","63187","P30542,P30556,P25116,P55085"
"GO:BP","sleep","GO:0030431","false","0.0010283647423288574","2.9878528216387745","22","190","4","63187","P49286,P30542,P17787,P29274"
"GO:BP","calcium-mediated signaling using intracellular calcium source","GO:0035584","false","0.0010283647423288574","2.9878528216387745","22","190","4","63187","O94759,P43088,P41594,O94910"
"GO:BP","regulation of leukocyte migration","GO:0002685","false","0.0010378077961687143","2.9838830711431776","230","190","8","63187","Q9H244,P30542,P25103,P25105,P35408,P55085,Q14330,P49682"
"GO:BP","response to decreased oxygen levels","GO:0036293","false","0.0010749788663917922","2.9686000737015354","316","190","9","63187","P30542,P41180,P30559,P17787,P43681,Q99250,P61073,Q99808,Q14643"
"GO:BP","olefinic compound metabolic process","GO:0120254","false","0.0012151597415553503","2.9153666271554597","161","190","7","63187","Q9HCS2,P15538,P24530,Q16678,P51589,P24557,P37058"
"GO:BP","positive regulation of developmental process","GO:0051094","false","0.001244037670550995","2.9051664686285394","1328","190","17","63187","Q99835,P50052,P21731,Q5NUL3,P30559,P30556,P41594,O94910,O43424,P16473,O15528,Q16678,Q8WTR4,P35372,Q02643,P61073,P49682"
"GO:BP","leukocyte chemotaxis","GO:0030595","false","0.0013005194923881394","2.8858831341461806","237","190","8","63187","O94759,P55011,P51681,P24530,P61073,P25024,P55085,Q14330"
"GO:BP","potassium ion transport","GO:0006813","false","0.0013005194923881394","2.8858831341461806","237","190","8","63187","P30542,Q9H2X9,P55011,P48048,P55017,Q9UHW9,Q9UP95,O00180"
"GO:BP","regulation of calcium ion transmembrane transport","GO:1903169","false","0.001320337709722263","2.8793149728012977","163","190","7","63187","Q13936,P22888,Q6W5P4,Q06432,O14983,P25116,P49682"
"GO:BP","response to toxic substance","GO:0009636","false","0.0013423244859307737","2.8721424875836292","238","190","8","63187","P30531,P42261,Q9NP58,Q16678,Q9UPY5,Q9UI33,Q15858,Q9NRD8"
"GO:BP","ossification","GO:0001503","false","0.001371764482703069","2.862720445948852","423","190","10","63187","Q99835,P41180,Q5NUL3,Q9UBS5,P25103,O15528,Q03431,P30988,P35408,Q9NRD8"
"GO:BP","positive regulation of establishment of protein localization","GO:1904951","false","0.001463948897713134","2.8344740829965813","328","190","9","63187","Q99835,Q8TDS4,O00254,P41180,P29274,Q5XXA6,O14842,P55085,Q14643"
"GO:BP","dendritic cell chemotaxis","GO:0002407","false","0.0014868183558059969","2.8277420858759847","24","190","4","63187","O94759,P51681,P61073,P25024"
"GO:BP","neuromuscular process","GO:0050905","false","0.0015537265515445124","2.8086254125653727","167","190","7","63187","Q07001,P29274,O43424,P02708,O14983,P10253,Q14643"
"GO:BP","digestive system process","GO:0022600","false","0.0015894177362722234","2.7987619450109724","105","190","6","63187","O15118,P25021,Q6W5P4,P13866,P08912,Q13639"
"GO:BP","regulation of response to wounding","GO:1903034","false","0.0016171892231691663","2.791239161435419","168","190","7","63187","P21731,P55011,Q9BQB6,P61073,P25116,P55085,Q9NRD8"
"GO:BP","serotonin receptor signaling pathway","GO:0007210","false","0.0017191961242107492","2.764674576597454","7","190","3","63187","Q8WXA8,O95264,A5X5Y0"
"GO:BP","positive regulation of alcohol biosynthetic process","GO:1902932","false","0.0017658604834202725","2.7530436120122643","25","190","4","63187","P47901,P22888,P25105,Q03431"
"GO:BP","musculoskeletal movement","GO:0050881","false","0.0018948792949820764","2.722418449649908","59","190","5","63187","Q07001,P02708,O14983,P10253,Q14643"
"GO:BP","polyol biosynthetic process","GO:0046173","false","0.0020621127641111923","2.6856875895412444","60","190","5","63187","P47901,P22888,P25105,O15528,Q03431"
"GO:BP","multicellular organismal movement","GO:0050879","false","0.0020621127641111923","2.6856875895412444","60","190","5","63187","Q07001,P02708,O14983,P10253,Q14643"
"GO:BP","positive regulation of synaptic transmission","GO:0050806","false","0.002207700093956421","2.656059923871364","176","190","7","63187","P30542,P30559,P25103,P21452,Q13002,P42261,P29274"
"GO:BP","response to oxygen levels","GO:0070482","false","0.002220480157748448","2.653553103336448","345","190","9","63187","P30542,P41180,P30559,P17787,P43681,Q99250,P61073,Q99808,Q14643"
"GO:BP","vitamin metabolic process","GO:0006766","false","0.002321972116725093","2.634142999767616","112","190","6","63187","Q9HCS2,P38435,P35503,Q9BQB6,O15528,Q8N0U8"
"GO:BP","sulfur compound transport","GO:0072348","false","0.002431396779009419","2.614144162969408","62","190","5","63187","P82251,Q07837,O60931,Q7L1W4,Q9UPY5"
"GO:BP","protein kinase C-activating G protein-coupled receptor signaling pathway","GO:0007205","false","0.0024383652960316684","2.612901231381012","27","190","4","63187","P41595,P41594,P29274,P25116"
"GO:BP","inositol phosphate biosynthetic process","GO:0032958","false","0.0024383652960316684","2.612901231381012","27","190","4","63187","P47901,P22888,P25105,Q03431"
"GO:BP","membrane depolarization during action potential","GO:0086010","false","0.0024383652960316684","2.612901231381012","27","190","4","63187","Q13936,Q9Y5Y9,Q9UI33,Q14524"
"GO:BP","phenol-containing compound metabolic process","GO:0018958","false","0.00257555637945962","2.5891289388836896","114","190","6","63187","P17787,O60931,Q9UPY5,P29371,P36021,Q9NRD8"
"GO:BP","gland development","GO:0048732","false","0.002587361658471314","2.5871428618514347","454","190","10","63187","Q99835,O15118,P30559,Q9HAW9,O60931,Q16678,Q02643,Q99808,P98161,Q9NRD8"
"GO:BP","negative regulation of synaptic transmission, glutamatergic","GO:0051967","false","0.002744611334823695","2.5615191474224055","8","190","3","63187","Q13003,P30542,Q13002"
"GO:BP","regulation of blood volume by renin-angiotensin","GO:0002016","false","0.002744611334823695","2.5615191474224055","8","190","3","63187","P50052,P25103,P30556"
"GO:BP","acetylcholine transport","GO:0015870","false","0.002744611334823695","2.5615191474224055","8","190","3","63187","P32297,P21452,P29274"
"GO:BP","tachykinin receptor signaling pathway","GO:0007217","false","0.002744611334823695","2.5615191474224055","8","190","3","63187","P25103,P21452,P29371"
"GO:BP","ion channel modulating, G protein-coupled receptor signaling pathway","GO:0099105","false","0.002744611334823695","2.5615191474224055","8","190","3","63187","O14842,P55085,Q14643"
"GO:BP","intestine smooth muscle contraction","GO:0014827","false","0.002744611334823695","2.5615191474224055","8","190","3","63187","P41595,P21452,Q9UI33"
"GO:BP","temperature homeostasis","GO:0001659","false","0.002969005434476196","2.5273890074693433","184","190","7","63187","O94759,P30542,Q5NUL3,P30559,P16473,P24530,P61073"
"GO:BP","icosanoid transport","GO:0071715","false","0.0030809603199696152","2.511313894973942","65","190","5","63187","P47901,P30411,P22888,Q9Y6L6,O94956"
"GO:BP","regulation of oxidoreductase activity","GO:0051341","false","0.0033253922318330544","2.478157122067873","66","190","5","63187","P41595,P50052,P30556,O15528,P06280"
"GO:BP","positive regulation of phosphorus metabolic process","GO:0010562","false","0.0033532034832666766","2.4745400913733024","705","190","12","63187","P47901,P41595,P30542,P32297,P50052,P41594,P22888,P25105,P24530,Q03431,P98161,Q9H461"
"GO:BP","positive regulation of phosphate metabolic process","GO:0045937","false","0.0033532034832666766","2.4745400913733024","705","190","12","63187","P47901,P41595,P30542,P32297,P50052,P41594,P22888,P25105,P24530,Q03431,P98161,Q9H461"
"GO:BP","hormone biosynthetic process","GO:0042446","false","0.003584831324781612","2.4455312741495874","67","190","5","63187","P22888,P15538,O15528,P37058,Q9NRD8"
"GO:BP","response to auditory stimulus","GO:0010996","false","0.0037808182169100047","2.422414203169273","30","190","4","63187","Q9UGM1,Q9GZZ6,P25103,Q9UI33"
"GO:BP","regulation of phosphate metabolic process","GO:0019220","false","0.003808483767555189","2.419247891108074","1132","190","15","63187","P47901,P41595,Q99835,P30542,P32297,P50052,P30411,P41594,P22888,P25105,P24530,Q03431,P98161,Q9H461,P08912"
"GO:BP","regulation of phosphorus metabolic process","GO:0051174","false","0.0038495291432672813","2.414592388150316","1133","190","15","63187","P47901,P41595,Q99835,P30542,P32297,P50052,P30411,P41594,P22888,P25105,P24530,Q03431,P98161,Q9H461,P08912"
"GO:BP","neuron apoptotic process","GO:0051402","false","0.004051219457974196","2.3924142300808744","276","190","8","63187","P49286,P50052,Q14833,Q13002,P29274,Q99250,O43424,P25116"
"GO:BP","intracellular amino acid homeostasis","GO:0080144","false","0.004107784856551482","2.3863923104640707","9","190","3","63187","Q99624,Q9UPY5,Q14416"
"GO:BP","acetate ester transport","GO:1901374","false","0.004107784856551482","2.3863923104640707","9","190","3","63187","P32297,P21452,P29274"
"GO:BP","regulation of glomerular filtration","GO:0003093","false","0.004107784856551482","2.3863923104640707","9","190","3","63187","P30542,P25116,P55085"
"GO:BP","response to ethanol","GO:0045471","false","0.004206510554966056","2.3760780170163454","124","190","6","63187","P21731,Q9UBS5,P17787,P25103,P35372,P24557"
"GO:BP","dendritic cell migration","GO:0036336","false","0.004330739071863201","2.3634379818355433","31","190","4","63187","O94759,P51681,P61073,P25024"
"GO:BP","regulation of actin filament-based process","GO:0032970","false","0.004487175317045412","2.348026961949435","376","190","9","63187","O94759,P30542,P25103,Q13936,P16615,Q14524,O14983,P35408,P55085"
"GO:BP","negative regulation of hormone secretion","GO:0046888","false","0.004786045968068202","2.320023134476762","71","190","5","63187","P49286,P30542,Q5NUL3,P21452,P55085"
"GO:BP","regulation of monoatomic cation transmembrane transport","GO:1904062","false","0.004874859993902739","2.31203785273439","283","190","8","63187","Q13936,P22888,Q6W5P4,Q14524,Q06432,O14983,P25116,P49682"
"GO:BP","cGMP-mediated signaling","GO:0019934","false","0.00493778692803821","2.306467654374469","32","190","4","63187","P49286,P41595,P29275,P24530"
"GO:BP","cardiac muscle cell contraction","GO:0086003","false","0.005130711634132527","2.2898223936908075","72","190","5","63187","P30542,Q13936,P16615,Q14524,O14983"
"GO:BP","ovulation cycle","GO:0042698","false","0.005130711634132527","2.2898223936908075","72","190","5","63187","P30559,P22888,P41146,Q16678,Q15761"
"GO:BP","hormone-mediated signaling pathway","GO:0009755","false","0.005159551426094958","2.2873880545045746","200","190","7","63187","P32745,P47871,P22888,P16473,Q02643,P35346,P30874"
"GO:BP","long-term synaptic depression","GO:0060292","false","0.005605660051675176","2.251373243029205","33","190","4","63187","P30542,P42261,O43424,Q14416"
"GO:BP","intracellular monoatomic anion homeostasis","GO:0030002","false","0.005855248869260263","2.2324546411126316","10","190","3","63187","Q9H2X9,P55011,P24557"
"GO:BP","AV node cell to bundle of His cell signaling","GO:0086027","true","0.005855248869260263","2.2324546411126316","10","190","3","63187","Q13936,Q9Y5Y9,Q14524"
"GO:BP","AV node cell action potential","GO:0086016","false","0.005855248869260263","2.2324546411126316","10","190","3","63187","Q13936,Q9Y5Y9,Q14524"
"GO:BP","intracellular chloride ion homeostasis","GO:0030644","false","0.005855248869260263","2.2324546411126316","10","190","3","63187","Q9H2X9,P55011,P24557"
"GO:BP","renal absorption","GO:0070293","false","0.00633815677926312","2.19803702239931","34","190","4","63187","O60931,P55017,P24530,P13866"
"GO:BP","response to oxidative stress","GO:0006979","false","0.0064221504927609455","2.192319521658047","393","190","9","63187","O94759,P25103,O75762,P43681,Q8N0U8,Q16678,P16615,Q9UPY5,Q9NRD8"
"GO:BP","blood vessel morphogenesis","GO:0048514","false","0.006637320681304751","2.178007198968378","625","190","11","63187","Q99835,P21731,P30556,P55011,Q16678,P61073,Q9UHW9,Q9H461,P25106,P49682,O60241"
"GO:BP","digestion","GO:0007586","false","0.0068852451266255155","2.1620805934977216","135","190","6","63187","O15118,P25021,Q6W5P4,P13866,P08912,Q13639"
"GO:BP","regulation of reproductive process","GO:2000241","false","0.007340962494852233","2.134246994743468","211","190","7","63187","P30559,P25103,P21452,Q9Y5Y4,P25105,P24530,P29371"
"GO:BP","potassium ion transmembrane transport","GO:0071805","false","0.007572500539513201","2.1207606870531985","212","190","7","63187","Q9H2X9,P55011,P48048,P55017,Q9UHW9,Q9UP95,O00180"
"GO:BP","transepithelial transport","GO:0070633","false","0.008012706483643918","2.0962207657662044","36","190","4","63187","P55011,P24530,P13866,Q14643"
"GO:BP","regulation of cAMP-mediated signaling","GO:0043949","false","0.008012706483643918","2.0962207657662044","36","190","4","63187","Q5NUL3,P41146,P35372,P30988"
"GO:BP","pigment catabolic process","GO:0046149","false","0.008033113403832273","2.095116102038096","11","190","3","63187","Q9Y6L6,Q9NPD5,O94956"
"GO:BP","heme catabolic process","GO:0042167","false","0.008033113403832273","2.095116102038096","11","190","3","63187","Q9Y6L6,Q9NPD5,O94956"
"GO:BP","positive regulation of glutamate secretion","GO:0014049","false","0.008033113403832273","2.095116102038096","11","190","3","63187","Q9UBS5,P29274,P37288"
"GO:BP","response to hypoxia","GO:0001666","false","0.008052951782752029","2.09404490124874","303","190","8","63187","P30542,P41180,P17787,P43681,Q99250,P61073,Q99808,Q14643"
"GO:BP","regulation of synaptic plasticity","GO:0048167","false","0.008303924180212004","2.0807166248455538","215","190","7","63187","P30542,Q13002,P42261,P41594,P29274,O43424,Q14416"
"GO:BP","visual system development","GO:0150063","false","0.008349844982826685","2.0783215872383023","406","190","9","63187","P49286,Q9H244,P08100,Q13698,Q13936,O60931,Q16678,Q9UPY5,Q9UHM6"
"GO:BP","regulation of monooxygenase activity","GO:0032768","false","0.008962844131885325","2.047554156098523","37","190","4","63187","P41595,P50052,O15528,P06280"
"GO:BP","regulation of neurotransmitter secretion","GO:0046928","false","0.009191965552105746","2.036591611882698","81","190","5","63187","P32297,P21452,P30926,P29274,P16615"
"GO:BP","regulation of release of sequestered calcium ion into cytosol","GO:0051279","false","0.009191965552105746","2.036591611882698","81","190","5","63187","Q13936,P22888,Q6W5P4,P25116,P49682"
"GO:BP","sensory system development","GO:0048880","false","0.009395038213416654","2.0271014491087205","412","190","9","63187","P49286,Q9H244,P08100,Q13698,Q13936,O60931,Q16678,Q9UPY5,Q9UHM6"
"GO:BP","regulation of lipid metabolic process","GO:0019216","false","0.009516593202308986","2.021518494707495","310","190","8","63187","P41595,P30542,Q8TDS4,Q9HAW9,P22888,O15528,P37288,P08912"
"GO:BP","Rho protein signal transduction","GO:0007266","true","0.009595523113069625","2.0179313441253015","143","190","6","63187","O00254,P30556,O95477,P25116,P55085,Q14330"
"GO:BP","positive regulation of chemotaxis","GO:0050921","false","0.009987863420977103","2.000527405039306","144","190","6","63187","Q9H244,P41180,Q9BXA5,P61073,P55085,P49682"
"GO:BP","positive regulation of Rho protein signal transduction","GO:0035025","false","0.00999377202285607","2.000270561872109","38","190","4","63187","O00254,P25116,P55085,Q14330"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","0.010050425265507236","1.9978155614717847","1724","190","18","63187","P43119,P47901,O15118,P21731,P43088,P30556,O95477,P51681,Q01118,P34995,P25105,O15528,P24530,P61073,P25116,P35408,P55085,Q9NRD8"
"GO:BP","positive regulation of calcium ion transmembrane transport","GO:1904427","false","0.010365790277790866","1.9843975821180906","83","190","5","63187","P22888,Q6W5P4,O14983,P25116,P49682"
"GO:BP","AV node cell to bundle of His cell communication","GO:0086067","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","Q13936,Q9Y5Y9,Q14524"
"GO:BP","cellular response to glucagon stimulus","GO:0071377","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","O95838,P47871,P43220"
"GO:BP","epithelial fluid transport","GO:0042045","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","P24530,P13866,Q14643"
"GO:BP","positive regulation of cilium-dependent cell motility","GO:2000155","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","P25103,P21452,P29371"
"GO:BP","thyroid hormone transport","GO:0070327","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","Q9UHI5,P36021,Q9Y6L6"
"GO:BP","insemination","GO:0007320","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","P30559,P25103,P37288"
"GO:BP","positive regulation of flagellated sperm motility","GO:1902093","false","0.01068706884550795","1.9711413928994501","12","190","3","63187","P25103,P21452,P29371"
"GO:BP","response to cytokine","GO:0034097","false","0.010800567308277902","1.966553432255282","932","190","13","63187","P30559,O95477,P55011,P51681,O15528,Q16678,O00574,P61073,P25024,P25106,P55085,P49682,Q9NRD8"
"GO:BP","regulation of chemotaxis","GO:0050920","false","0.010860011132221918","1.9641697295666862","224","190","7","63187","Q9H244,P41180,Q9BXA5,P61073,P55085,Q14330,P49682"
"GO:BP","regulation of small molecule metabolic process","GO:0062012","false","0.01094465059094842","1.9607980987689835","316","190","8","63187","P47901,Q9HAW9,P22888,P25105,O15528,Q9UPY5,Q03431,P37288"
"GO:BP","fluid transport","GO:0042044","false","0.011109768379033763","1.9542949953126076","39","190","4","63187","O60931,P24530,P13866,Q14643"
"GO:BP","angiogenesis","GO:0001525","false","0.011554643427774458","1.9372434521527948","538","190","10","63187","P21731,P30556,P55011,Q16678,P61073,Q9UHW9,Q9H461,P25106,P49682,O60241"
"GO:BP","growth","GO:0040007","false","0.01169646224362031","1.9319454767502084","939","190","13","63187","Q07001,Q99835,P50052,Q9H2X9,P30556,P16473,O15528,P02708,Q02643,P61073,P25929,P37288,Q9NRD8"
"GO:BP","regulation of endocrine process","GO:0044060","false","0.01231520338028688","1.9095584115790822","40","190","4","63187","P30556,P21452,P25116,P55085"
"GO:BP","leukocyte activation","GO:0045321","false","0.012657410808452533","1.897655124224224","946","190","13","63187","P29275,P17787,P25103,P43681,P29274,P25105,P16473,Q9BXA5,Q9UI33,Q9H461,P35408,P55085,Q14330"
"GO:BP","positive regulation of insulin secretion","GO:0032024","false","0.013064053998181623","1.8839220331807693","87","190","5","63187","O00254,P41180,Q5XXA6,O14842,Q14643"
"GO:BP","positive regulation of oxidoreductase activity","GO:0051353","false","0.013614537848062795","1.865997096405742","41","190","4","63187","P41595,P50052,P30556,O15528"
"GO:BP","sterol metabolic process","GO:0016125","false","0.0136196769521925","1.8658331934176575","152","190","6","63187","O15118,O95477,P15538,P35610,Q15392,Q16678"
"GO:BP","regulation of Rho protein signal transduction","GO:0035023","false","0.013817408593996139","1.8595733997155661","88","190","5","63187","O00254,O95477,P25116,P55085,Q14330"
"GO:BP","positive regulation of urine volume","GO:0035810","true","0.013862388424966936","1.8581619363606328","13","190","3","63187","P29274,P24530,P41146"
"GO:BP","thrombin-activated receptor signaling pathway","GO:0070493","false","0.013862388424966936","1.8581619363606328","13","190","3","63187","O00254,P25116,P55085"
"GO:BP","tetrapyrrole catabolic process","GO:0033015","false","0.013862388424966936","1.8581619363606328","13","190","3","63187","Q9Y6L6,Q9NPD5,O94956"
"GO:BP","positive regulation of cilium movement","GO:0003353","false","0.013862388424966936","1.8581619363606328","13","190","3","63187","P25103,P21452,P29371"
"GO:BP","porphyrin-containing compound catabolic process","GO:0006787","false","0.013862388424966936","1.8581619363606328","13","190","3","63187","Q9Y6L6,Q9NPD5,O94956"
"GO:BP","neuron differentiation","GO:0030182","false","0.014765202561753564","1.8307605906326392","1431","190","16","63187","P08100,Q99835,P32297,Q9H2X9,P32238,Q14831,P17787,P29274,O43424,P16473,P24530,Q8WTR4,Q9UI33,P61073,Q9H461,Q9NYQ7"
"GO:BP","modified amino acid transport","GO:0072337","false","0.015012321939790888","1.8235521306981046","42","190","4","63187","P82251,Q07837,O60931,Q9UPY5"
"GO:BP","quinone metabolic process","GO:1901661","false","0.015012321939790888","1.8235521306981046","42","190","4","63187","Q9HCS2,P38435,Q9BQB6,Q8N0U8"
"GO:BP","multicellular organism growth","GO:0035264","false","0.015230295113473456","1.8172916813710271","155","190","6","63187","Q99835,Q9H2X9,P16473,Q02643,P25929,Q9NRD8"
"GO:BP","inositol phosphate metabolic process","GO:0043647","false","0.016513193853439675","1.7821689207543","43","190","4","63187","P47901,P22888,P25105,Q03431"
"GO:BP","positive regulation of release of sequestered calcium ion into cytosol","GO:0051281","false","0.016513193853439675","1.7821689207543","43","190","4","63187","P22888,Q6W5P4,P25116,P49682"
"GO:BP","inorganic anion import across plasma membrane","GO:0098658","false","0.01665608949880641","1.778426954216024","2","190","2","63187","P30531,P55011"
"GO:BP","thermosensory behavior","GO:0040040","false","0.01665608949880641","1.778426954216024","2","190","2","63187","Q9H2X9,Q9UI33"
"GO:BP","thermotaxis","GO:0043052","false","0.01665608949880641","1.778426954216024","2","190","2","63187","P08100,Q9UHM6"
"GO:BP","G protein-coupled purinergic nucleotide receptor signaling pathway","GO:0035589","false","0.0176039306972021","1.7543903498274493","14","190","3","63187","Q9H244,P41231,P25105"
"GO:BP","carbohydrate metabolic process","GO:0005975","false","0.017657340164600095","1.7530747163211031","565","190","10","63187","P47901,O15118,Q07837,P47871,P22888,P25105,P06280,Q03431,P25929,P10253"
"GO:BP","secretion by tissue","GO:0032941","false","0.018121878542166348","1.7417967846829499","44","190","4","63187","P30542,P41231,Q5XXA6,Q13639"
"GO:BP","response to electrical stimulus","GO:0051602","false","0.019843186438999637","1.7023885871335405","45","190","4","63187","P25103,P21452,P42261,Q13255"
"GO:BP","positive regulation of phospholipase activity","GO:0010518","true","0.019843186438999637","1.7023885871335405","45","190","4","63187","P47901,P41595,P30556,P37288"
"GO:BP","cardiac conduction","GO:0061337","false","0.02009101091578467","1.696998210384586","95","190","5","63187","Q13936,Q9Y5Y9,P16615,Q14524,O14983"
"GO:BP","skeletal muscle contraction","GO:0003009","false","0.021682012191493426","1.6639004157171082","46","190","4","63187","Q07001,P02708,O14983,P10253"
"GO:BP","detection of mechanical stimulus involved in sensory perception of pain","GO:0050966","false","0.021956142008239476","1.6584439689454717","15","190","3","63187","O75762,Q9UI33,P61073"
"GO:BP","estrous cycle","GO:0044849","false","0.021956142008239476","1.6584439689454717","15","190","3","63187","P30559,P41146,Q16678"
"GO:BP","camera-type eye development","GO:0043010","true","0.022931789192327443","1.6395620592674018","350","190","8","63187","P49286,P08100,Q13698,Q13936,O60931,Q16678,Q9UPY5,Q9UHM6"
"GO:BP","response to nutrient","GO:0007584","false","0.023289691582989245","1.6328362626328923","167","190","6","63187","P41180,P21731,O95477,P47871,O15528,Q16678"
"GO:BP","regulation of neurotransmitter transport","GO:0051588","false","0.023377202488922395","1.6312074613656378","98","190","5","63187","P32297,P21452,P30926,P29274,P16615"
"GO:BP","myeloid cell activation involved in immune response","GO:0002275","true","0.023377202488922395","1.6312074613656378","98","190","5","63187","P29275,P25105,Q9BXA5,Q9UI33,P55085"
"GO:BP","heme metabolic process","GO:0042168","false","0.023643333406293755","1.6262912935309521","47","190","4","63187","Q9NP58,Q9Y6L6,Q9NPD5,O94956"
"GO:BP","genitalia development","GO:0048806","false","0.025732209403557207","1.5895229230559325","48","190","4","63187","P22888,Q15392,P98161,P37058"
"GO:BP","small molecule biosynthetic process","GO:0044283","false","0.02636419292336304","1.5789855190146656","592","190","10","63187","P47901,P22888,P15538,P25105,O15528,Q15392,Q03431,P24557,P37058,P37288"
"GO:BP","regulation of transmission of nerve impulse","GO:0051969","false","0.026963058949758544","1.5692308387821323","16","190","3","63187","P49286,P30926,P37288"
"GO:BP","positive regulation of synaptic transmission, GABAergic","GO:0032230","false","0.026963058949758544","1.5692308387821323","16","190","3","63187","P30559,P25103,P29274"
"GO:BP","parturition","GO:0007567","false","0.026963058949758544","1.5692308387821323","16","190","3","63187","P30559,P43088,P25105"
"GO:BP","regulation of vascular permeability","GO:0043114","false","0.027953779981162778","1.5535594574031988","49","190","4","63187","P30411,P25103,P21452,P29274"
"GO:BP","actin-mediated cell contraction","GO:0070252","false","0.028394501182638414","1.5467657563353538","102","190","5","63187","P30542,Q13936,P16615,Q14524,O14983"
"GO:BP","generation of neurons","GO:0048699","false","0.02944313873332453","1.531015894677502","1514","190","16","63187","P08100,Q99835,P32297,Q9H2X9,P32238,Q14831,P17787,P29274,O43424,P16473,P24530,Q8WTR4,Q9UI33,P61073,Q9H461,Q9NYQ7"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","false","0.029767082910303007","1.5262637228954894","1183","190","14","63187","Q99835,Q13698,P21731,P30556,P55011,O43424,Q16678,P61073,Q9UHW9,Q9H461,O60353,P25106,P49682,O60241"
"GO:BP","apoptotic signaling pathway","GO:0097190","false","0.03263731254928551","1.4862856095097028","607","190","10","63187","P30542,P32745,P50052,P30411,P29274,Q99250,Q16678,O14983,P25106,Q14643"
"GO:BP","cellular response to osmotic stress","GO:0071470","false","0.03281595911087906","1.483914898112065","51","190","4","63187","P30411,Q7L1W4,Q99250,Q9UHW9"
"GO:BP","positive regulation of response to external stimulus","GO:0032103","false","0.033563578131177836","1.4741317463001002","609","190","10","63187","Q9H244,P29275,P41180,P30556,Q9BXA5,P61073,Q15761,P35408,P55085,P49682"
"GO:BP","cerebellum development","GO:0021549","false","0.034213518655993404","1.46580225892516","106","190","5","63187","Q99835,P32745,O43424,Q14524,P30874"
"GO:BP","cellular response to alcohol","GO:0097306","false","0.034213518655993404","1.46580225892516","106","190","5","63187","Q99835,P43088,O95477,Q16678,P35408"
"GO:BP","positive regulation of protein localization","GO:1903829","false","0.037137313880740326","1.4301895117152401","490","190","9","63187","Q99835,Q8TDS4,O00254,P41180,P29274,Q5XXA6,O14842,P55085,Q14643"
"GO:BP","polyol metabolic process","GO:0019751","false","0.03745057313997421","1.4265415315126193","108","190","5","63187","P47901,P22888,P25105,O15528,Q03431"
"GO:BP","regulation of phospholipase activity","GO:0010517","false","0.03827255238427838","1.4171125738495882","53","190","4","63187","P47901,P41595,P30556,P37288"
"GO:BP","social behavior","GO:0035176","false","0.03827255238427838","1.4171125738495882","53","190","4","63187","Q9ULK0,P30559,P17787,P37288"
